id	title	url	cover	rate	director	composer	actor	category	district	language	showtime	lenth	concluding
30163820	心理测量者SS1：罪与罚	https://movie.douban.com/subject/30163820/	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2546222468.jpg	7.1	 盐谷直义	 吉上亮	 野岛健儿  佐仓绫音  弓场沙织  平井祥惠  冈宽惠  小山力也  齐藤贵美子  多田野曜平  中川庆一  花泽香菜  东地宏树  樱井孝宏  伊藤静  泽城美雪	 动作/动画/犯罪	 Japan_日本	 日语	2019	59	世界
5446197	铁拳	http://movie.douban.com/subject/5446197/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2239723542.jpg	7.1	安东尼·福奎阿	科特·萨特	杰克·吉伦哈尔/福里斯特·惠特克/瑞秋·麦克亚当斯/娜奥米·哈里斯/50分/乌娜·劳伦斯/米格尔·戈麦斯/瑞塔·奥拉/维克托·奥尔蒂斯/克莱尔·弗利/博·纳普/约翰·塞纳迭姆博	剧情/动作/运动	United States of America_美国/China_中国大陆	英语	2018	123	世界
25786077	末日崩塌	http://movie.douban.com/subject/25786077/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2247341513.jpg	7.1	布拉德·佩顿	卡尔顿·库斯/安德烈·法布里齐奥/杰里米·帕斯莫尔	道恩·强森/亚历珊德拉·达达里奥/卡拉·古奇诺/雨果·约翰斯通-伯特/雅奇·潘嘉比/科尔顿·海恩斯/艾恩·格拉法德/保罗·吉亚玛提/凯莉·米洛/李威尹/瓦内萨·罗斯/马特·杰拉德/阿特·帕金森/罗宾·阿特金·唐斯/艾伦·D·柏温/亚历克·乌特戈夫/摩根·格莉芬/杰米斯·巴特勒/艾伦·波普尔顿	动作/冒险/灾难	United States of America_美国/Australia_澳大利亚	英语	2018	114	世界
10741834	复仇者联盟2：奥创纪元	http://movie.douban.com/subject/10741834/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2237747953.jpg	7.1	乔斯·韦登	乔斯·韦登/斯坦·李/杰克·科比	小罗伯特·唐尼/克里斯·海姆斯沃斯/马克·鲁弗洛/克里斯·埃文斯/斯嘉丽·约翰逊/杰瑞米·雷纳/詹姆斯·斯派德/塞缪尔·杰克逊/唐·钱德尔/亚伦·泰勒-约翰逊/伊丽莎白·奥尔森/保罗·贝坦尼/寇碧·史莫德斯/安东尼·麦凯/海莉·阿特维尔/伊德里斯·艾尔巴/斯特兰·斯卡斯加德/金秀贤/托马斯·克莱舒曼/安迪·瑟金斯/朱莉·德尔佩/斯坦·李/亨利·古德曼/多米尼克·普罗沃斯特-切克利/艾萨克·安德鲁斯	动作/科幻/奇幻/冒险	United States of America_美国	英语/韩语	2014	142	世界
21442760	最长的旅程	http://movie.douban.com/subject/21442760/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2218476421.jpg	7.1	小乔治·提尔曼	尼古拉斯·斯帕克斯/Craig Bolotin	布丽特·罗伯森/斯科特·伊斯特伍德/阿伦·阿尔达/杰克·休斯顿/奥娜·卓别林/梅丽莎·贝努瓦/洛丽塔·大卫多维奇/Elea Oberon/凯特·福布斯/Tiago Riani/Danny Vinson/Hayley Lovitt/Tracey Bonner/Jaret Sears/Hunter Burke	剧情/爱情	United States of America_美国	英语	2014	139	世界
25900851	味园Universe	http://movie.douban.com/subject/25900851/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2220182503.jpg	7.1	山下敦弘	菅野友惠	涩谷昴/二阶堂富美/铃木纱理奈/川原克己	剧情/音乐	Japan_日本	日语	2016	103	世界
25898213	军犬麦克斯	http://movie.douban.com/subject/25898213/	http://img3.douban.com/view/photo/photo/public/p2254382850.jpg	7.1	鲍兹·亚金	鲍兹·亚金/谢尔登 莱提奇	罗比·阿美尔/劳伦·格拉汉姆/托马斯·哈登·丘奇/杰伊·赫尔南德兹/卢克·克莱恩坦克/约瑟夫·朱利安·索里亚/乔什·维金斯/欧文·哈恩/Blanca Camacho	剧情/冒险	United States of America_美国	英语	2017	111	世界
11540651	许三观	http://movie.douban.com/subject/11540651/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2216003356.jpg	7.1	河正宇	金柱浩/河正宇/余华	河正宇/河智苑/尹恩惠/郑满植/赵镇雄/李璟荣/金英爱/成东日/金秉玉/金成钧/张光/金成铃/全慧珍/朱进模/黄宝拉/南多凛	剧情/家庭	South Korea_韩国	韩语	2018	124	世界
23712710	少数意见	http://movie.douban.com/subject/23712710/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2252438066.jpg	7.1	金成宰		尹继尚/金玉彬/柳海真/李璟荣/张光	剧情	South Korea_韩国	韩语	2018	127	世界
3089638	塞尔玛	http://movie.douban.com/subject/3089638/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2220218254.jpg	7.1	艾娃·德约列	Paul Webb	大卫·奥伊罗/卡门·艾乔戈/蒂姆·罗斯/汤姆·威尔金森/乔瓦尼·瑞比西/亚历桑德罗·尼沃拉/小库珀·古丁/奥普拉·温弗瑞/科曼/迪伦·贝克/凯斯·斯坦菲尔德/肯特·法尔考/科瑞·雷诺兹/泰莎·汤普森	剧情/传记/历史	United Kingdom_英国/United States of America_美国	英语	2016	128	世界
22637441	不死鸟	http://movie.douban.com/subject/22637441/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2224655337.jpg	7.1	克利斯蒂安·佩措尔德	克利斯蒂安·佩措尔德/哈伦·法罗基/Hubert Monteilhet	尼娜·霍斯/隆纳德·泽荷菲德/尼娜·昆岑多夫/伊摩根·蔻格/克斯腾·布劳克/杰夫·伯勒尔/Michael Maertens	剧情/历史	Germany_德国/Poland_波兰	德语/英语	2016	98	世界
3317370	定制伴郎	http://movie.douban.com/subject/3317370/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2212202680.jpg	7.1	杰里米·加尔利	杰里米·加尔利/Jay Lavender	凯莉·库柯-斯威汀/阿兰·里奇森/乔什·加德/凯文·哈特/妮基·韦兰/奥莉薇·瑟尔比/克劳斯·利特曼/咪咪·罗杰斯/乔治·加西亚/特里斯汀·梅斯/詹妮弗·路易斯/惠特妮·卡明/阿什莉·琼斯/肯·霍华德/杰夫·鲁斯/伊格纳西奥·塞利齐奥/泰·爱兰德/迪索·拉莫斯/乔纳森·巴卡/Natalina Maggio/Peter Gilroy/Karen Jin Beck/Tom Fitzpatrick/Ashley McCarthy/Aaron Takahashi/Stefanie Wood/David Burr	喜剧	United States of America_美国	英语	2013	101	世界
26306980	乐高DC超级英雄：正义联盟大战异魔联盟	http://movie.douban.com/subject/26306980/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2225530783.jpg	7.1	Brandon Vietti		戴德里克·巴德/特罗伊·贝克/格蕾·德丽斯勒/诺兰·诺斯/Khary Payton/弗兰克·维尔克	动画	United States of America_美国	英语	2015	49	世界
3073287	爱与慈悲	http://movie.douban.com/subject/3073287/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2240338520.jpg	7.1	比尔·波拉德	欧伦·穆弗曼	约翰·库萨克/保罗·达诺/伊丽莎白·班克斯/保罗·吉亚玛提/约翰尼·斯尼德/杰克·阿贝尔/比尔·坎普/布莱特·达文/肯尼·沃莫尔德/艾琳·达克/迪·沃伦斯/格雷厄姆·罗杰斯/乔安娜·高茵/泰森·里特	剧情/音乐/传记	United States of America_美国	英语	2015	121	世界
21937456	蜩之记	http://movie.douban.com/subject/21937456/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2180357888.jpg	7.1	小泉尧史	小泉尧史/古田求/葉室麟	役所广司/冈田准一/堀北真希/原田美枝子	剧情/古装	Japan_日本	日语	2018	128	世界
26304164	侠僧探案传奇之将军府	http://movie.douban.com/subject/26304164/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2222869734.jpg	7.1	海涛	郭子圣/谢继武	韩朔/刘冠成	动作/悬疑/武侠/古装	China_中国大陆	汉语普通话	2010	90	世界
26301744	侠僧探案传奇之王陵之谜	http://movie.douban.com/subject/26301744/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2222867663.jpg	7.1	海涛	郭子圣/谢继武	韩朔/刘冠成/李美慧/张哲浩	动作/悬疑/武侠/古装	China_中国大陆	汉语普通话	2011	90	世界
25917239	浴血华沙	http://movie.douban.com/subject/25917239/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2199592625.jpg	7.1	扬·科马萨	扬·科马萨	乔瑟夫.帕夫洛夫斯基/Zofia Wichlacz/Anna Próchniak/Antoni Królikowski/Maurycy Popiel/Filip Gurlacz/Michal Mikolajczak/Karolina Staniec/Jasmina Polak/Tomasz Schuchardt/Michal Zurawski/Michal Meyer/Grzegorz Daukszewicz/Piotr Biedron/Jan Kowalewski	剧情/战争	Poland_波兰	波兰语	2014	130	世界
24876979	迷失1971	http://movie.douban.com/subject/24876979/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2198378038.jpg	7.1	扬·德芒热	Gregory Burke	杰克·奥康奈尔/保罗·安德森/西恩·哈里斯/萨姆·里德/夏莉·墨菲/Valene Kane/山姆·哈兹尔丁/大卫·威尔莫特/Killian Scott/保罗·帕波维尔/理查德·多默/Ben Peel/马丁·麦凯恩/Gerard Jordan/杰克·劳登	剧情/动作/惊悚/战争	United Kingdom_英国	英语	2014	100	世界
24737161	卒迹	http://movie.douban.com/subject/24737161/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2165079048.jpg	7.1	鲁坚	杨海波	范雷/卢映/董娉	剧情	China_中国大陆	汉语普通话	1994	100	世界
25909566	足不出户	http://movie.douban.com/subject/25909566/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2188143871.jpg	7.1	Gerard Johnstone	Gerard Johnstone	Morgana O'Reilly/Rima Te Wiata/Glen-Paul Waru/卡梅伦·罗得/Ross Harper/Bruce Hopkins/David Van Horn/Millen Baird/Wallace Chapman/Mick Innes/Ryan Lampp	喜剧/悬疑/恐怖	New Zealand_新西兰	英语	2009	109	世界
24311267	决胜巅峰	http://movie.douban.com/subject/24311267/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2191323172.jpg	7.1	托马斯·卡特	斯科特·马歇尔·史密斯/大卫·泽洛/尼尔·海斯	吉姆·卡维泽/亚历山大·路德韦格/迈克尔·切克利斯/劳拉·邓恩/克兰西·布朗/瑟达吕斯·布兰/史蒂芬·詹姆士/马修·达达里奥/乔·马辛吉尔/杰西·厄舍/马修·弗里亚斯/拉杰西·史密斯/加文·卡萨莱尼奥	剧情/运动	United States of America_美国	英语	2002	115	世界
5308265	西游降魔篇	http://movie.douban.com/subject/5308265/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1856385532.jpg	7.1	周星驰 / 郭子健	周星驰/郭子健/霍昕/王芸/冯志强/卢正雨/李尚正/江玉仪	文章/舒淇/黄渤/罗志祥/李尚正/陈炳强/赵志凌/周秀娜/杨迪/释行宇/冯勉恒/谢晶晶/何文辉/唐艺昕/卢正雨/张煜雯/葛行于/张超理/程思寒	喜剧/奇幻/冒险	China_中国大陆/China_香港	汉语普通话/粤语	2014	110	世界
10344754	毒战	http://movie.douban.com/subject/10344754/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1924498395.jpg	7.1	杜琪峰	韦家辉/游乃海/陈伟斌/余曦	孙红雷/古天乐/黄奕/钟汉良/高云翔/李光洁/叶璇/甘婷婷/王思雅/林雪/林家栋/肖聪/王紫逸/成泰燊/卢海鹏/张兆辉/吴廷烨/姜皓文/李菁/郭涛/谭凯/郝平	剧情/动作/犯罪	China_中国大陆/China_香港	汉语普通话/粤语	2010	108	世界
6872273	盲探	http://movie.douban.com/subject/6872273/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2003777772.jpg	7.1	杜琪峰	韦家辉/游乃海/陈伟斌/余曦	刘德华/郑秀文/郭涛/高圆圆/王紫逸/郎月婷/卢海鹏/黄文慧/林雪/姜皓文	喜剧/爱情/悬疑/惊悚/犯罪	China_中国大陆/China_香港	粤语/汉语普通话	2012	129	世界
1859036	宝贝计划	http://movie.douban.com/subject/1859036/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p946770581.jpg	7.1	陈木胜	袁锦麟/成龙/陈木胜	成龙/许冠文/古天乐/蔡卓妍/高圆圆/陈宝国/元彪/余安安	剧情/喜剧/动作	China_中国大陆/China_香港	汉语普通话/粤语	1992	125	世界
1297747	少林足球	http://movie.douban.com/subject/1297747/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1127695736.jpg	7.1	周星驰	周星驰/曾谨昌/冯勉恒/冯志强/卢薇	周星驰/赵薇/吴孟达/谢贤/莫文蔚/张柏芝/黄一飞/田启文/林子聪/陈国坤/莫美林/林子善/李卉/谷德昭	喜剧/动作/运动	China_香港/China_中国大陆	粤语/普通话	2001	89	世界
3313801	非诚勿扰	http://movie.douban.com/subject/3313801/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p484914984.jpg	7.1	冯小刚	冯小刚	葛优/舒淇/范伟/徐若瑄/方中信/胡可/巩新亮/车晓/冯远征/罗海琼/邬逸聪/何佳怡/李琳	喜剧/爱情	China_中国大陆	汉语普通话/日语	2002	130	世界
1306160	新警察故事	http://movie.douban.com/subject/1306160/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p481963295.jpg	7.1	陈木胜	袁锦麟	成龙/谢霆锋/杨采妮/蔡卓妍/吴彦祖/安志杰/尹子维/王杰/于荣光/叶山豪/蒋怡/伍允龙	剧情/动作/惊悚/犯罪	China_中国大陆/China_香港	英语/汉语普通话/粤语	2009	123	世界
4709904	前度	http://movie.douban.com/subject/4709904/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p509221460.jpg	7.1	麦曦茵	麦曦茵	陈伟霆/钟欣潼/诗雅/曾国祥/周俊伟/向佐/杜汶泽	爱情	China_香港	粤语	2006	95	世界
1300498	百变星君	http://movie.douban.com/subject/1300498/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1177354736.jpg	7.1	叶伟民	王晶/叶伟民	周星驰/吴孟达/梁咏琪/孙佳君/徐锦江/黄一飞/江欣燕/朱咪咪/李健仁/郑祖	喜剧/科幻/奇幻	China_香港	粤语/汉语普通话/英语	2005	92	世界
4059245	观音山	http://movie.douban.com/subject/4059245/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p764496655.jpg	7.1	李玉	李玉/方励	张艾嘉/范冰冰/陈柏霖/肥龙/方励	剧情/爱情	China_中国大陆	汉语普通话	2012	102	世界
1428602	杀破狼	http://movie.douban.com/subject/1428602/	http://img3.douban.com/lpic/s1993245.jpg	7.1	叶伟信	司徒锦源/吴炜伦/叶伟信	甄子丹/洪金宝/任达华/廖启智/吴京/洪天明/张智尧/夏韶声	剧情/动作/犯罪	China_香港	粤语	1997	93	世界
1299680	整蛊专家	http://movie.douban.com/subject/1299680/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2164309000.jpg	7.1	王晶	王晶	刘德华/周星驰/关之琳/邱淑贞/吴孟达/李子雄/王晶/成奎安/程东	喜剧/爱情	China_香港	粤语	2009	110	世界
3532614	夺命金	http://movie.douban.com/subject/3532614/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1375774449.jpg	7.1	杜琪峰	银河创作组/欧健儿/黄劲辉	刘青云/何韵诗/任贤齐/胡杏儿/卢海鹏/苏杏璇/钟舒漫/谭炳文/黄日华/车婉婉/陈自瑶/梁俊一/黄智贤/尹子维/贾晓晨/姜皓文	剧情/犯罪	China_香港	粤语/汉语普通话	2000	106	世界
5993185	星空	http://movie.douban.com/subject/5993185/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1263806245.jpg	7.1	林书宇	几米/林书宇	徐娇/林晖闵/刘若英/庾澄庆/桂纶镁/蔡淑臻	剧情/爱情/奇幻	China_中国大陆/China_台湾	汉语普通话	2010	98	世界
5244092	翻滚吧！阿信	http://movie.douban.com/subject/5244092/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1142370502.jpg	7.1	林育贤	林育贤/王国光/王莉雯	彭于晏/林辰唏/陈汉典/柯宇纶/龙劭华/潘丽丽/夏靖庭	剧情/喜剧/运动	China_台湾	汉语普通话/闽南语 Hokkien	2010	130	世界
1296201	逃学威龙2	http://movie.douban.com/subject/1296201/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1177313584.jpg	7.1	陈嘉上	阮继志/陈嘉上/陈健忠	周星驰/张敏/吴孟达/朱茵/叶德娴/方保罗/周文健/柯受良/李丽蕊	喜剧	China_香港	粤语	1998	97	世界
1299745	破坏之王	http://movie.douban.com/subject/1299745/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1622122561.jpg	7.1	李力持	谷德昭	周星驰/吴孟达/钟丽缇/林国斌/李力持/古巨基/郑祖/黄一山/黄一飞/林雪/张学友	喜剧/动作	China_香港	粤语	1992	100	世界
1299059	倚天屠龙记之魔教教主	http://movie.douban.com/subject/1299059/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1655212378.jpg	7.1	王晶	王晶/金庸	李连杰/张敏/邱淑贞/黎姿/洪金宝/吴镇宇/吴耀汉/程东/曹荣/林正英/梁家仁/秦沛/邹兆龙/徐锦江/田启文	动作/武侠/古装	China_香港	粤语	1993	99	世界
1295064	城市猎人	http://movie.douban.com/subject/1295064/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1914260955.jpg	7.1	王晶	王晶	成龙/王祖贤/邱淑贞/后藤久美子/单立文/黎明/王敏德	喜剧/动作/爱情	China_香港/Japan_日本	粤语	2012	105	世界
1835843	博物馆奇妙夜	http://movie.douban.com/subject/1835843/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2155462073.jpg	7.1	肖恩·利维	罗伯特·本·加兰特/托马斯·列农/Milan Trenc	本·斯蒂勒/欧文·威尔逊/罗宾·威廉姆斯/迪克·范·戴克/米基·鲁尼/比尔·考布斯/杰克·切里/瑞奇·热维斯/基姆·瑞弗/派崔克·盖勒	喜剧/动作/家庭/奇幻/冒险	United States of America_美国/United Kingdom_英国	英语/意大利语/希伯来语/匈奴语/阿拉伯语	2009	108	世界
1792928	金刚狼	http://movie.douban.com/subject/1792928/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2063167557.jpg	7.1	加文·胡德	戴维·贝尼奥夫/斯基普·伍兹	休·杰克曼/列维·施瑞博尔/瑞恩·雷诺兹/丹尼·赫斯顿/泰勒·克奇/琳恩·柯林斯/威廉姆·亚当斯/丹尼尔·海尼	动作/科幻/惊悚/奇幻	United States of America_美国	英语	2009	107	世界
4817901	潜伏	http://movie.douban.com/subject/4817901/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p919571676.jpg	7.1	温子仁	雷·沃纳尔	萝丝·拜恩/帕特里克·威尔森/Ty Simpkins/林·沙烨/芭芭拉·赫希/Andrew Astor/雷·沃纳尔/Angus Sampson	悬疑/恐怖	United States of America_美国	英语	2011	103	世界
1329950	达·芬奇密码	http://movie.douban.com/subject/1329950/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1809231361.jpg	7.1	朗·霍华德	阿齐瓦·高斯曼/丹·布朗	汤姆·汉克斯/奥黛丽·塔图/伊恩·麦克莱恩/让·雷诺/保罗·贝坦尼	悬疑/惊悚	United States of America_美国/France_法国/United Kingdom_英国	英语/法语/拉丁语/西班牙语	2006	149	世界
5502697	夺宝联盟	http://movie.douban.com/subject/5502697/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1961355180.jpg	7.1	崔东勋	崔东勋	金允石/全智贤/李政宰/金惠秀/金海淑/吴达洙/任达华/李心洁/曾国祥/金秀贤/申河均	动作/犯罪	South Korea_韩国	韩语/汉语普通话/粤语/日语/英语	2013	123	世界
1763134	汉江怪物	http://movie.douban.com/subject/1763134/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p452546089.jpg	7.1	奉俊昊	奉俊昊	宋康昊/朴海日/裴斗娜/边熙峰/高雅星	剧情/科幻/惊悚/灾难	South Korea_韩国	英语/韩语	2006	119	世界
2037796	丑女大翻身	http://movie.douban.com/subject/2037796/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1765318197.jpg	7.1	金容华	卢惠英/金容华	金雅中/朱镇模/林玄植/金贤淑/李汉威/朴努植/金勇健/成东日/徐润/郑允	喜剧/爱情	South Korea_韩国	韩语	2006	120	世界
